data,labels
"[0.1548449993133545, 0.5285785794258118, 0.22716978192329407, 0.49725842475891113, 0.2929186522960663, 0.4268542528152466, 0.34902000427246094, 0.37230896949768066, 0.40186139941215515, 0.34480613470077515, 0.22282570600509644, 0.27844297885894775, 0.24424409866333008, 0.1699177324771881, 0.2557627260684967, 0.10089486837387085, 0.26138606667518616, 0.042876213788986206, 0.16895493865013123, 0.2677626311779022, 0.1661750078201294, 0.14536702632904053, 0.16526168584823608, 0.06442642211914062, 0.16116705536842346, 0.0, 0.12119942903518677, 0.2854204773902893, 0.10132677853107452, 0.17144715785980225, 0.09170061349868774, 0.09791523218154907, 0.08421888947486877, 0.0357060432434082, 0.08077353239059448, 0.32704299688339233, 0.04516357183456421, 0.24858546257019043, 0.019499197602272034, 0.1969006359577179, 0.0, 0.14558014273643494]",Stop
"[0.14047685265541077, 0.5203553438186646, 0.21486687660217285, 0.4937646985054016, 0.283254474401474, 0.4273666739463806, 0.342273473739624, 0.37671875953674316, 0.3972966969013214, 0.35357731580734253, 0.21923601627349854, 0.27505630254745483, 0.24306157231330872, 0.16831877827644348, 0.2556745707988739, 0.10107666254043579, 0.26255494356155396, 0.04471495747566223, 0.16508248448371887, 0.26145997643470764, 0.16462430357933044, 0.1395711898803711, 0.16559827327728271, 0.06160798668861389, 0.16348710656166077, 0.0, 0.11663070321083069, 0.276653528213501, 0.10124699771404266, 0.1626664102077484, 0.0929308831691742, 0.09062761068344116, 0.08676421642303467, 0.029856055974960327, 0.07545214891433716, 0.31610381603240967, 0.042818620800971985, 0.23694458603858948, 0.018431633710861206, 0.1850895881652832, 0.0, 0.1339666247367859]",Stop
"[0.14047685265541077, 0.5203553438186646, 0.21486687660217285, 0.4937646985054016, 0.283254474401474, 0.4273666739463806, 0.342273473739624, 0.37671875953674316, 0.3972966969013214, 0.35357731580734253, 0.21923601627349854, 0.27505630254745483, 0.24306157231330872, 0.16831877827644348, 0.2556745707988739, 0.10107666254043579, 0.26255494356155396, 0.04471495747566223, 0.16508248448371887, 0.26145997643470764, 0.16462430357933044, 0.1395711898803711, 0.16559827327728271, 0.06160798668861389, 0.16348710656166077, 0.0, 0.11663070321083069, 0.276653528213501, 0.10124699771404266, 0.1626664102077484, 0.0929308831691742, 0.09062761068344116, 0.08676421642303467, 0.029856055974960327, 0.07545214891433716, 0.31610381603240967, 0.042818620800971985, 0.23694458603858948, 0.018431633710861206, 0.1850895881652832, 0.0, 0.1339666247367859]",Stop
"[0.13697105646133423, 0.5189816653728485, 0.2072073519229889, 0.4913553297519684, 0.2748289704322815, 0.42555996775627136, 0.3355495035648346, 0.379637748003006, 0.39058008790016174, 0.3599834144115448, 0.21435117721557617, 0.28585609793663025, 0.24024885892868042, 0.178744375705719, 0.25322574377059937, 0.10865667462348938, 0.26103201508522034, 0.04992520809173584, 0.16132882237434387, 0.2722942531108856, 0.16314730048179626, 0.14817944169044495, 0.1640264391899109, 0.0662013590335846, 0.16110000014305115, 0.0, 0.11386021971702576, 0.2885175049304962, 0.09683728218078613, 0.1728576123714447, 0.08753225207328796, 0.09770506620407104, 0.080748051404953, 0.03382629156112671, 0.07297101616859436, 0.32714352011680603, 0.04069778323173523, 0.24739423394203186, 0.017232432961463928, 0.19435304403305054, 0.0, 0.14204296469688416]",Stop
"[0.14047685265541077, 0.5203553438186646, 0.21486687660217285, 0.4937646985054016, 0.283254474401474, 0.4273666739463806, 0.342273473739624, 0.37671875953674316, 0.3972966969013214, 0.35357731580734253, 0.21923601627349854, 0.27505630254745483, 0.24306157231330872, 0.16831877827644348, 0.2556745707988739, 0.10107666254043579, 0.26255494356155396, 0.04471495747566223, 0.16508248448371887, 0.26145997643470764, 0.16462430357933044, 0.1395711898803711, 0.16559827327728271, 0.06160798668861389, 0.16348710656166077, 0.0, 0.11663070321083069, 0.276653528213501, 0.10124699771404266, 0.1626664102077484, 0.0929308831691742, 0.09062761068344116, 0.08676421642303467, 0.029856055974960327, 0.07545214891433716, 0.31610381603240967, 0.042818620800971985, 0.23694458603858948, 0.018431633710861206, 0.1850895881652832, 0.0, 0.1339666247367859]",Stop
"[0.11792580783367157, 0.5133639276027679, 0.19184960424900055, 0.49844977259635925, 0.26271747052669525, 0.43972834944725037, 0.3245822936296463, 0.39777037501335144, 0.3784661442041397, 0.3826734721660614, 0.20718695223331451, 0.27939561009407043, 0.23784442245960236, 0.17748284339904785, 0.25667913258075714, 0.11209112405776978, 0.2673099786043167, 0.058043211698532104, 0.1543145626783371, 0.2595066428184509, 0.16314445436000824, 0.13826698064804077, 0.16907139122486115, 0.0609724223613739, 0.17024977505207062, 0.0, 0.10566763579845428, 0.2684045135974884, 0.09936408698558807, 0.15302997827529907, 0.09611281752586365, 0.08003368973731995, 0.0935283750295639, 0.01949450373649597, 0.0619744211435318, 0.30361196398735046, 0.03542803227901459, 0.21959862112998962, 0.014811113476753235, 0.16540685296058655, 0.0, 0.1138143241405487]",Stop
"[0.11792580783367157, 0.5133639276027679, 0.19184960424900055, 0.49844977259635925, 0.26271747052669525, 0.43972834944725037, 0.3245822936296463, 0.39777037501335144, 0.3784661442041397, 0.3826734721660614, 0.20718695223331451, 0.27939561009407043, 0.23784442245960236, 0.17748284339904785, 0.25667913258075714, 0.11209112405776978, 0.2673099786043167, 0.058043211698532104, 0.1543145626783371, 0.2595066428184509, 0.16314445436000824, 0.13826698064804077, 0.16907139122486115, 0.0609724223613739, 0.17024977505207062, 0.0, 0.10566763579845428, 0.2684045135974884, 0.09936408698558807, 0.15302997827529907, 0.09611281752586365, 0.08003368973731995, 0.0935283750295639, 0.01949450373649597, 0.0619744211435318, 0.30361196398735046, 0.03542803227901459, 0.21959862112998962, 0.014811113476753235, 0.16540685296058655, 0.0, 0.1138143241405487]",Stop
"[0.09702159464359283, 0.5157274305820465, 0.16973720490932465, 0.5062001049518585, 0.2422482818365097, 0.4567161500453949, 0.3067632466554642, 0.4222523272037506, 0.3625307232141495, 0.4100889265537262, 0.19602210819721222, 0.29025837779045105, 0.2316947728395462, 0.18850895762443542, 0.25596241652965546, 0.12288382649421692, 0.2708362489938736, 0.06821173429489136, 0.1445569545030594, 0.2658739984035492, 0.16163887083530426, 0.14381152391433716, 0.172923281788826, 0.06486853957176208, 0.17838995158672333, 0.0, 0.09548063576221466, 0.270480751991272, 0.0959634929895401, 0.15466061234474182, 0.09816282987594604, 0.07866021990776062, 0.09994792938232422, 0.014335334300994873, 0.04958571493625641, 0.3026938736438751, 0.02759702503681183, 0.21384871006011963, 0.01075214147567749, 0.15584000945091248, 0.0, 0.09999510645866394]",Stop
"[0.08430328965187073, 0.5118866562843323, 0.15575304627418518, 0.5062080025672913, 0.2287883758544922, 0.46305376291275024, 0.29417693614959717, 0.4342067837715149, 0.3513447046279907, 0.42687463760375977, 0.187809020280838, 0.2926982045173645, 0.2282484471797943, 0.1935727596282959, 0.25525742769241333, 0.1274663209915161, 0.2728803753852844, 0.07147535681724548, 0.13780513405799866, 0.2648813724517822, 0.16021385788917542, 0.14429646730422974, 0.17560702562332153, 0.06524568796157837, 0.18497973680496216, 0.0, 0.08864752948284149, 0.2660656273365021, 0.09333032369613647, 0.14959773421287537, 0.09961512684822083, 0.07313251495361328, 0.10522571206092834, 0.00854557752609253, 0.042277589440345764, 0.29533571004867554, 0.02349001169204712, 0.20521259307861328, 0.008793845772743225, 0.14643311500549316, 0.0, 0.09014767408370972]",Stop
"[0.08430328965187073, 0.5118866562843323, 0.15575304627418518, 0.5062080025672913, 0.2287883758544922, 0.46305376291275024, 0.29417693614959717, 0.4342067837715149, 0.3513447046279907, 0.42687463760375977, 0.187809020280838, 0.2926982045173645, 0.2282484471797943, 0.1935727596282959, 0.25525742769241333, 0.1274663209915161, 0.2728803753852844, 0.07147535681724548, 0.13780513405799866, 0.2648813724517822, 0.16021385788917542, 0.14429646730422974, 0.17560702562332153, 0.06524568796157837, 0.18497973680496216, 0.0, 0.08864752948284149, 0.2660656273365021, 0.09333032369613647, 0.14959773421287537, 0.09961512684822083, 0.07313251495361328, 0.10522571206092834, 0.00854557752609253, 0.042277589440345764, 0.29533571004867554, 0.02349001169204712, 0.20521259307861328, 0.008793845772743225, 0.14643311500549316, 0.0, 0.09014767408370972]",Stop
"[0.08430328965187073, 0.5118866562843323, 0.15575304627418518, 0.5062080025672913, 0.2287883758544922, 0.46305376291275024, 0.29417693614959717, 0.4342067837715149, 0.3513447046279907, 0.42687463760375977, 0.187809020280838, 0.2926982045173645, 0.2282484471797943, 0.1935727596282959, 0.25525742769241333, 0.1274663209915161, 0.2728803753852844, 0.07147535681724548, 0.13780513405799866, 0.2648813724517822, 0.16021385788917542, 0.14429646730422974, 0.17560702562332153, 0.06524568796157837, 0.18497973680496216, 0.0, 0.08864752948284149, 0.2660656273365021, 0.09333032369613647, 0.14959773421287537, 0.09961512684822083, 0.07313251495361328, 0.10522571206092834, 0.00854557752609253, 0.042277589440345764, 0.29533571004867554, 0.02349001169204712, 0.20521259307861328, 0.008793845772743225, 0.14643311500549316, 0.0, 0.09014767408370972]",Stop
"[0.0726756751537323, 0.5046958327293396, 0.14429053664207458, 0.5027409195899963, 0.22051838040351868, 0.46188855171203613, 0.28929585218429565, 0.4349074959754944, 0.34773170948028564, 0.4269182085990906, 0.1829843521118164, 0.2943120002746582, 0.2254294455051422, 0.19591426849365234, 0.25415709614753723, 0.12963718175888062, 0.2736400365829468, 0.07336762547492981, 0.13279205560684204, 0.2633230686187744, 0.15796306729316711, 0.1440078616142273, 0.17563259601593018, 0.06537875533103943, 0.18739449977874756, 0.0, 0.08352655172348022, 0.26220494508743286, 0.09063425660133362, 0.14627620577812195, 0.09917512536048889, 0.07014548778533936, 0.10681849718093872, 0.00605282187461853, 0.037185221910476685, 0.28972291946411133, 0.020846247673034668, 0.19937819242477417, 0.007599040865898132, 0.14042407274246216, 0.0, 0.08433115482330322]",Stop
"[0.0726756751537323, 0.5046958327293396, 0.14429053664207458, 0.5027409195899963, 0.22051838040351868, 0.46188855171203613, 0.28929585218429565, 0.4349074959754944, 0.34773170948028564, 0.4269182085990906, 0.1829843521118164, 0.2943120002746582, 0.2254294455051422, 0.19591426849365234, 0.25415709614753723, 0.12963718175888062, 0.2736400365829468, 0.07336762547492981, 0.13279205560684204, 0.2633230686187744, 0.15796306729316711, 0.1440078616142273, 0.17563259601593018, 0.06537875533103943, 0.18739449977874756, 0.0, 0.08352655172348022, 0.26220494508743286, 0.09063425660133362, 0.14627620577812195, 0.09917512536048889, 0.07014548778533936, 0.10681849718093872, 0.00605282187461853, 0.037185221910476685, 0.28972291946411133, 0.020846247673034668, 0.19937819242477417, 0.007599040865898132, 0.14042407274246216, 0.0, 0.08433115482330322]",Stop
"[0.08508959412574768, 0.5008556544780731, 0.15508434176445007, 0.4958786070346832, 0.22780966758728027, 0.4535450041294098, 0.2944125831127167, 0.42522838711738586, 0.35249221324920654, 0.4186347424983978, 0.1870863139629364, 0.2888759672641754, 0.22741958498954773, 0.19071844220161438, 0.25458016991615295, 0.12417125701904297, 0.27260687947273254, 0.06937849521636963, 0.13722309470176697, 0.26047834753990173, 0.15932777523994446, 0.1414298415184021, 0.17490220069885254, 0.06307777762413025, 0.18477264046669006, 0.0, 0.08881823718547821, 0.2606189548969269, 0.09453052282333374, 0.14531180262565613, 0.10039883852005005, 0.06920138001441956, 0.10581684112548828, 0.00793430209159851, 0.04385870695114136, 0.2887135446071625, 0.023521915078163147, 0.20093318819999695, 0.008747667074203491, 0.14300790429115295, 0.0, 0.08944240212440491]",Stop
"[0.035420507192611694, 0.47611358761787415, 0.08637526631355286, 0.4492150843143463, 0.10661980509757996, 0.3845093548297882, 0.09066054224967957, 0.3269377052783966, 0.061209678649902344, 0.2795473039150238, 0.11859831213951111, 0.2588690221309662, 0.15130004286766052, 0.17037874460220337, 0.16891416907310486, 0.112200528383255, 0.17752352356910706, 0.0613134503364563, 0.07528671622276306, 0.24354687333106995, 0.0760258138179779, 0.1326996386051178, 0.07639345526695251, 0.06062456965446472, 0.0710969865322113, 0.0, 0.03437352180480957, 0.2624911367893219, 0.021362364292144775, 0.18834280967712402, 0.03872689604759216, 0.2372136116027832, 0.04949212074279785, 0.2798808515071869, 0.0, 0.3041364848613739, 0.006729334592819214, 0.26566967368125916, 0.027478545904159546, 0.3020717203617096, 0.04152095317840576, 0.3386549651622772]",Victory
"[0.035420507192611694, 0.47611358761787415, 0.08637526631355286, 0.4492150843143463, 0.10661980509757996, 0.3845093548297882, 0.09066054224967957, 0.3269377052783966, 0.061209678649902344, 0.2795473039150238, 0.11859831213951111, 0.2588690221309662, 0.15130004286766052, 0.17037874460220337, 0.16891416907310486, 0.112200528383255, 0.17752352356910706, 0.0613134503364563, 0.07528671622276306, 0.24354687333106995, 0.0760258138179779, 0.1326996386051178, 0.07639345526695251, 0.06062456965446472, 0.0710969865322113, 0.0, 0.03437352180480957, 0.2624911367893219, 0.021362364292144775, 0.18834280967712402, 0.03872689604759216, 0.2372136116027832, 0.04949212074279785, 0.2798808515071869, 0.0, 0.3041364848613739, 0.006729334592819214, 0.26566967368125916, 0.027478545904159546, 0.3020717203617096, 0.04152095317840576, 0.3386549651622772]",Victory
"[0.031879544258117676, 0.46400219202041626, 0.08099332451820374, 0.4410690665245056, 0.10204818844795227, 0.3768773674964905, 0.08637714385986328, 0.3163414001464844, 0.05945262312889099, 0.2666652202606201, 0.11826685070991516, 0.25431907176971436, 0.15248170495033264, 0.16914409399032593, 0.17130163311958313, 0.11122679710388184, 0.18179628252983093, 0.06270813941955566, 0.07507839798927307, 0.23842281103134155, 0.07657626271247864, 0.12777769565582275, 0.07863965630531311, 0.05753451585769653, 0.07680785655975342, 0.0, 0.03460502624511719, 0.2557722330093384, 0.023232117295265198, 0.18491888046264648, 0.03670811653137207, 0.2296062409877777, 0.045125812292099, 0.27025842666625977, 0.0, 0.29522383213043213, 0.006033897399902344, 0.2577582597732544, 0.02407476305961609, 0.29542070627212524, 0.03663814067840576, 0.33383339643478394]",Victory
"[0.021473288536071777, 0.464704304933548, 0.0714820921421051, 0.4442135989665985, 0.09399381279945374, 0.3807155191898346, 0.08389294147491455, 0.3205052316188812, 0.058638572692871094, 0.2690456807613373, 0.12108579277992249, 0.2625669538974762, 0.16110458970069885, 0.17906218767166138, 0.18430057168006897, 0.12203142046928406, 0.19844317436218262, 0.07285603880882263, 0.07937341928482056, 0.2423900067806244, 0.08824902772903442, 0.13312923908233643, 0.09529134631156921, 0.06109631061553955, 0.09670758247375488, 0.0, 0.03741040825843811, 0.2551986277103424, 0.03105032444000244, 0.18494585156440735, 0.04352638125419617, 0.2438947856426239, 0.04998236894607544, 0.29137733578681946, 0.0, 0.291944295167923, 0.007498562335968018, 0.25150248408317566, 0.023448705673217773, 0.2957020103931427, 0.03307294845581055, 0.33646854758262634]",Victory
"[0.01434054970741272, 0.4568225145339966, 0.06552828848361969, 0.443284809589386, 0.0899585634469986, 0.382951557636261, 0.07955922186374664, 0.3175477385520935, 0.056138232350349426, 0.2607368230819702, 0.12353815138339996, 0.26545780897140503, 0.1682255119085312, 0.18430426716804504, 0.1946346014738083, 0.1287299394607544, 0.2111937254667282, 0.08028608560562134, 0.08194376528263092, 0.24031466245651245, 0.09704957902431488, 0.13137087225914001, 0.10704277455806732, 0.06040874123573303, 0.11155666410923004, 0.0, 0.03898106515407562, 0.24969196319580078, 0.03575517237186432, 0.17531123757362366, 0.04349730908870697, 0.23260566592216492, 0.04760615527629852, 0.27855873107910156, 0.0, 0.2841530442237854, 0.00766347348690033, 0.24544203281402588, 0.020660266280174255, 0.28955549001693726, 0.028500795364379883, 0.3297615647315979]",Victory
"[0.01434054970741272, 0.4568225145339966, 0.06552828848361969, 0.443284809589386, 0.0899585634469986, 0.382951557636261, 0.07955922186374664, 0.3175477385520935, 0.056138232350349426, 0.2607368230819702, 0.12353815138339996, 0.26545780897140503, 0.1682255119085312, 0.18430426716804504, 0.1946346014738083, 0.1287299394607544, 0.2111937254667282, 0.08028608560562134, 0.08194376528263092, 0.24031466245651245, 0.09704957902431488, 0.13137087225914001, 0.10704277455806732, 0.06040874123573303, 0.11155666410923004, 0.0, 0.03898106515407562, 0.24969196319580078, 0.03575517237186432, 0.17531123757362366, 0.04349730908870697, 0.23260566592216492, 0.04760615527629852, 0.27855873107910156, 0.0, 0.2841530442237854, 0.00766347348690033, 0.24544203281402588, 0.020660266280174255, 0.28955549001693726, 0.028500795364379883, 0.3297615647315979]",Victory
"[0.01434054970741272, 0.4568225145339966, 0.06552828848361969, 0.443284809589386, 0.0899585634469986, 0.382951557636261, 0.07955922186374664, 0.3175477385520935, 0.056138232350349426, 0.2607368230819702, 0.12353815138339996, 0.26545780897140503, 0.1682255119085312, 0.18430426716804504, 0.1946346014738083, 0.1287299394607544, 0.2111937254667282, 0.08028608560562134, 0.08194376528263092, 0.24031466245651245, 0.09704957902431488, 0.13137087225914001, 0.10704277455806732, 0.06040874123573303, 0.11155666410923004, 0.0, 0.03898106515407562, 0.24969196319580078, 0.03575517237186432, 0.17531123757362366, 0.04349730908870697, 0.23260566592216492, 0.04760615527629852, 0.27855873107910156, 0.0, 0.2841530442237854, 0.00766347348690033, 0.24544203281402588, 0.020660266280174255, 0.28955549001693726, 0.028500795364379883, 0.3297615647315979]",Victory
"[0.008985310792922974, 0.44370904564857483, 0.058969080448150635, 0.43576255440711975, 0.08555132150650024, 0.3775385916233063, 0.07616618275642395, 0.31246480345726013, 0.05281645059585571, 0.2558487355709076, 0.12408214807510376, 0.2624821960926056, 0.17032116651535034, 0.18688836693763733, 0.19942820072174072, 0.13491812348365784, 0.2196788489818573, 0.09100964665412903, 0.0833287239074707, 0.23298326134681702, 0.10130870342254639, 0.12615880370140076, 0.1137939989566803, 0.05819523334503174, 0.12176480889320374, 0.0, 0.040401309728622437, 0.23907425999641418, 0.039936840534210205, 0.16840600967407227, 0.04413613677024841, 0.22874337434768677, 0.04585784673690796, 0.27565327286720276, 0.0, 0.2717369496822357, 0.00890466570854187, 0.23340043425559998, 0.018577486276626587, 0.28039953112602234, 0.023459285497665405, 0.32123473286628723]",Victory
"[0.008985310792922974, 0.44370904564857483, 0.058969080448150635, 0.43576255440711975, 0.08555132150650024, 0.3775385916233063, 0.07616618275642395, 0.31246480345726013, 0.05281645059585571, 0.2558487355709076, 0.12408214807510376, 0.2624821960926056, 0.17032116651535034, 0.18688836693763733, 0.19942820072174072, 0.13491812348365784, 0.2196788489818573, 0.09100964665412903, 0.0833287239074707, 0.23298326134681702, 0.10130870342254639, 0.12615880370140076, 0.1137939989566803, 0.05819523334503174, 0.12176480889320374, 0.0, 0.040401309728622437, 0.23907425999641418, 0.039936840534210205, 0.16840600967407227, 0.04413613677024841, 0.22874337434768677, 0.04585784673690796, 0.27565327286720276, 0.0, 0.2717369496822357, 0.00890466570854187, 0.23340043425559998, 0.018577486276626587, 0.28039953112602234, 0.023459285497665405, 0.32123473286628723]",Victory
"[0.003305181860923767, 0.4354242980480194, 0.05254748463630676, 0.431375652551651, 0.0805017352104187, 0.375326007604599, 0.07476788759231567, 0.3113158047199249, 0.05541449785232544, 0.2534696161746979, 0.12355068325996399, 0.266499787569046, 0.17464479804039001, 0.19157886505126953, 0.2060946822166443, 0.13944599032402039, 0.22786641120910645, 0.09427258372306824, 0.08424428105354309, 0.23439303040504456, 0.10734900832176208, 0.12775519490242004, 0.12225806713104248, 0.05927306413650513, 0.13269659876823425, 0.0, 0.04157009720802307, 0.23691102862358093, 0.044355034828186035, 0.16721844673156738, 0.04491659998893738, 0.23036208748817444, 0.0443844199180603, 0.27780404686927795, 0.0, 0.26594480872154236, 0.010227441787719727, 0.22875306010246277, 0.01853013038635254, 0.27663758397102356, 0.023068606853485107, 0.31725558638572693]",Victory
"[0.0, 0.4070653021335602, 0.04516233503818512, 0.4173159897327423, 0.07744090259075165, 0.37064507603645325, 0.06983007490634918, 0.3065777122974396, 0.056588903069496155, 0.24674764275550842, 0.12439905107021332, 0.2622317373752594, 0.17552296817302704, 0.19083210825920105, 0.20758195221424103, 0.14133697748184204, 0.23108883202075958, 0.09911862015724182, 0.08643139898777008, 0.22757354378700256, 0.11199401319026947, 0.1236271858215332, 0.12707437574863434, 0.0575082004070282, 0.13881798088550568, 0.0, 0.04539214074611664, 0.225021630525589, 0.047627970576286316, 0.15476888418197632, 0.04416908323764801, 0.20858290791511536, 0.042654022574424744, 0.24962565302848816, 0.004157111048698425, 0.24807122349739075, 0.011143267154693604, 0.22244992852210999, 0.015394821763038635, 0.27174636721611023, 0.01886741816997528, 0.31105712056159973]",Victory
"[0.0, 0.4070653021335602, 0.04516233503818512, 0.4173159897327423, 0.07744090259075165, 0.37064507603645325, 0.06983007490634918, 0.3065777122974396, 0.056588903069496155, 0.24674764275550842, 0.12439905107021332, 0.2622317373752594, 0.17552296817302704, 0.19083210825920105, 0.20758195221424103, 0.14133697748184204, 0.23108883202075958, 0.09911862015724182, 0.08643139898777008, 0.22757354378700256, 0.11199401319026947, 0.1236271858215332, 0.12707437574863434, 0.0575082004070282, 0.13881798088550568, 0.0, 0.04539214074611664, 0.225021630525589, 0.047627970576286316, 0.15476888418197632, 0.04416908323764801, 0.20858290791511536, 0.042654022574424744, 0.24962565302848816, 0.004157111048698425, 0.24807122349739075, 0.011143267154693604, 0.22244992852210999, 0.015394821763038635, 0.27174636721611023, 0.01886741816997528, 0.31105712056159973]",Victory
"[0.035420507192611694, 0.47611358761787415, 0.08637526631355286, 0.4492150843143463, 0.10661980509757996, 0.3845093548297882, 0.09066054224967957, 0.3269377052783966, 0.061209678649902344, 0.2795473039150238, 0.11859831213951111, 0.2588690221309662, 0.15130004286766052, 0.17037874460220337, 0.16891416907310486, 0.112200528383255, 0.17752352356910706, 0.0613134503364563, 0.07528671622276306, 0.24354687333106995, 0.0760258138179779, 0.1326996386051178, 0.07639345526695251, 0.06062456965446472, 0.0710969865322113, 0.0, 0.03437352180480957, 0.2624911367893219, 0.021362364292144775, 0.18834280967712402, 0.03872689604759216, 0.2372136116027832, 0.04949212074279785, 0.2798808515071869, 0.0, 0.3041364848613739, 0.006729334592819214, 0.26566967368125916, 0.027478545904159546, 0.3020717203617096, 0.04152095317840576, 0.3386549651622772]",Victory
"[0.0, 0.4070653021335602, 0.04516233503818512, 0.4173159897327423, 0.07744090259075165, 0.37064507603645325, 0.06983007490634918, 0.3065777122974396, 0.056588903069496155, 0.24674764275550842, 0.12439905107021332, 0.2622317373752594, 0.17552296817302704, 0.19083210825920105, 0.20758195221424103, 0.14133697748184204, 0.23108883202075958, 0.09911862015724182, 0.08643139898777008, 0.22757354378700256, 0.11199401319026947, 0.1236271858215332, 0.12707437574863434, 0.0575082004070282, 0.13881798088550568, 0.0, 0.04539214074611664, 0.225021630525589, 0.047627970576286316, 0.15476888418197632, 0.04416908323764801, 0.20858290791511536, 0.042654022574424744, 0.24962565302848816, 0.004157111048698425, 0.24807122349739075, 0.011143267154693604, 0.22244992852210999, 0.015394821763038635, 0.27174636721611023, 0.01886741816997528, 0.31105712056159973]",Victory
"[0.0, 0.4100644588470459, 0.047271728515625, 0.42357778549194336, 0.07904201745986938, 0.3753775358200073, 0.07447746396064758, 0.3100646138191223, 0.059220731258392334, 0.24972659349441528, 0.1287458837032318, 0.269733726978302, 0.18423765897750854, 0.19876238703727722, 0.2174641191959381, 0.14946499466896057, 0.2415657639503479, 0.10594475269317627, 0.08988675475120544, 0.2335086464881897, 0.11983013153076172, 0.12594890594482422, 0.13860011100769043, 0.058754682540893555, 0.15354785323143005, 0.0, 0.04683145880699158, 0.2307085394859314, 0.05239543318748474, 0.15857771039009094, 0.0498538613319397, 0.21589529514312744, 0.04809567332267761, 0.25921201705932617, 0.003834933042526245, 0.2540140748023987, 0.016565069556236267, 0.2202180027961731, 0.02189907431602478, 0.26940691471099854, 0.02421748638153076, 0.31061887741088867]",Victory
"[0.0, 0.4100644588470459, 0.047271728515625, 0.42357778549194336, 0.07904201745986938, 0.3753775358200073, 0.07447746396064758, 0.3100646138191223, 0.059220731258392334, 0.24972659349441528, 0.1287458837032318, 0.269733726978302, 0.18423765897750854, 0.19876238703727722, 0.2174641191959381, 0.14946499466896057, 0.2415657639503479, 0.10594475269317627, 0.08988675475120544, 0.2335086464881897, 0.11983013153076172, 0.12594890594482422, 0.13860011100769043, 0.058754682540893555, 0.15354785323143005, 0.0, 0.04683145880699158, 0.2307085394859314, 0.05239543318748474, 0.15857771039009094, 0.0498538613319397, 0.21589529514312744, 0.04809567332267761, 0.25921201705932617, 0.003834933042526245, 0.2540140748023987, 0.016565069556236267, 0.2202180027961731, 0.02189907431602478, 0.26940691471099854, 0.02421748638153076, 0.31061887741088867]",Victory
"[0.0, 0.4141920804977417, 0.04740363359451294, 0.4252908229827881, 0.0805630087852478, 0.3781391382217407, 0.07687351107597351, 0.31246960163116455, 0.06137403845787048, 0.2521706819534302, 0.12818732857704163, 0.2697327733039856, 0.1813531219959259, 0.19816625118255615, 0.21411120891571045, 0.148127943277359, 0.23720943927764893, 0.10392427444458008, 0.08944767713546753, 0.23248225450515747, 0.118581622838974, 0.12457066774368286, 0.13604921102523804, 0.058450400829315186, 0.14900463819503784, 0.0, 0.04664000868797302, 0.22983431816101074, 0.05138912796974182, 0.15644818544387817, 0.049828797578811646, 0.2159004807472229, 0.04885011911392212, 0.26047420501708984, 0.0038916468620300293, 0.25383299589157104, 0.015161186456680298, 0.2248428463935852, 0.021474599838256836, 0.2752319574356079, 0.024832874536514282, 0.31598955392837524]",Victory
"[0.0014137178659439087, 0.4240427017211914, 0.04911327362060547, 0.4263148903846741, 0.07763969898223877, 0.373626708984375, 0.07117140293121338, 0.312063992023468, 0.05585610866546631, 0.25472164154052734, 0.12220150232315063, 0.2670387625694275, 0.17391884326934814, 0.1936860978603363, 0.2049938440322876, 0.14320331811904907, 0.22677496075630188, 0.09880936145782471, 0.08275318145751953, 0.2343321442604065, 0.10731396079063416, 0.1258552074432373, 0.12201613187789917, 0.05743291974067688, 0.13254410028457642, 0.0, 0.04065793752670288, 0.23593276739120483, 0.040452033281326294, 0.16346490383148193, 0.03934478759765625, 0.22215837240219116, 0.040120095014572144, 0.26743513345718384, 0.0, 0.26408684253692627, 0.009022176265716553, 0.22876667976379395, 0.017081737518310547, 0.2772378921508789, 0.02285623550415039, 0.3192533850669861]",Victory
"[0.0014137178659439087, 0.4240427017211914, 0.04911327362060547, 0.4263148903846741, 0.07763969898223877, 0.373626708984375, 0.07117140293121338, 0.312063992023468, 0.05585610866546631, 0.25472164154052734, 0.12220150232315063, 0.2670387625694275, 0.17391884326934814, 0.1936860978603363, 0.2049938440322876, 0.14320331811904907, 0.22677496075630188, 0.09880936145782471, 0.08275318145751953, 0.2343321442604065, 0.10731396079063416, 0.1258552074432373, 0.12201613187789917, 0.05743291974067688, 0.13254410028457642, 0.0, 0.04065793752670288, 0.23593276739120483, 0.040452033281326294, 0.16346490383148193, 0.03934478759765625, 0.22215837240219116, 0.040120095014572144, 0.26743513345718384, 0.0, 0.26408684253692627, 0.009022176265716553, 0.22876667976379395, 0.017081737518310547, 0.2772378921508789, 0.02285623550415039, 0.3192533850669861]",Victory
